,ver,hor,y
607,6.41E-01,6.22E-01,0.00E+00
608,6.43E-01,6.53E-01,0.00E+00
609,5.71E-01,6.22E-01,0.00E+00
610,6.79E-01,6.84E-01,0.00E+00
611,6.41E-01,6.36E-01,0.00E+00
612,5.71E-01,6.18E-01,0.00E+00
613,6.54E-01,6.31E-01,0.00E+00
614,6.67E-01,6.62E-01,0.00E+00
615,5.71E-01,6.26E-01,0.00E+00
616,6.54E-01,6.23E-01,0.00E+00
617,6.29E-01,6.32E-01,0.00E+00
618,6.15E-01,6.49E-01,0.00E+00
619,6.07E-01,6.39E-01,0.00E+00
620,6.15E-01,6.20E-01,0.00E+00
621,6.07E-01,6.13E-01,0.00E+00
622,5.52E-01,6.31E-01,0.00E+00
623,5.71E-01,6.36E-01,0.00E+00
624,4.83E-01,6.20E-01,0.00E+00
625,5.36E-01,6.43E-01,0.00E+00
626,6.00E-01,6.36E-01,0.00E+00
627,6.19E-01,6.26E-01,0.00E+00
628,6.54E-01,6.43E-01,0.00E+00
629,6.19E-01,6.45E-01,0.00E+00
630,6.29E-01,6.31E-01,0.00E+00
631,6.07E-01,6.39E-01,0.00E+00
632,6.07E-01,6.26E-01,0.00E+00
633,5.93E-01,6.31E-01,0.00E+00
634,4.81E-01,6.23E-01,0.00E+00
635,6.29E-01,6.80E-01,0.00E+00
636,6.15E-01,6.23E-01,0.00E+00
637,5.77E-01,6.36E-01,0.00E+00
638,5.55E-01,6.23E-01,0.00E+00
639,6.79E-01,6.79E-01,0.00E+00
640,6.07E-01,6.18E-01,0.00E+00
641,5.99E-01,6.39E-01,0.00E+00
642,4.81E-01,5.92E-01,0.00E+00
643,5.00E-01,6.26E-01,0.00E+00
644,6.79E-01,6.38E-01,0.00E+00
645,5.38E-01,5.81E-01,0.00E+00
646,6.29E-01,6.26E-01,0.00E+00
647,6.79E-01,6.36E-01,0.00E+00
648,5.71E-01,6.23E-01,0.00E+00
649,6.07E-01,6.45E-01,0.00E+00
650,5.71E-01,6.16E-01,0.00E+00
651,5.93E-01,6.17E-01,0.00E+00
652,5.93E-01,6.10E-01,0.00E+00
653,5.93E-01,6.23E-01,0.00E+00
654,5.71E-01,6.44E-01,0.00E+00
655,6.07E-01,6.70E-01,0.00E+00
656,6.07E-01,6.52E-01,0.00E+00
657,5.55E-01,6.43E-01,0.00E+00
658,5.71E-01,6.26E-01,0.00E+00
659,5.38E-01,6.20E-01,0.00E+00
660,5.93E-01,6.39E-01,0.00E+00
661,6.54E-01,6.47E-01,0.00E+00
662,5.71E-01,6.14E-01,0.00E+00
663,5.00E-01,5.76E-01,0.00E+00
664,6.97E-01,6.62E-01,0.00E+00
665,6.54E-01,6.22E-01,0.00E+00
666,4.62E-01,6.23E-01,0.00E+00
667,5.83E-01,6.70E-01,0.00E+00
668,5.55E-01,6.36E-01,0.00E+00
669,5.00E-01,6.31E-01,0.00E+00
670,6.79E-01,6.43E-01,0.00E+00
671,5.77E-01,5.99E-01,0.00E+00
672,5.19E-01,5.99E-01,0.00E+00
673,5.19E-01,6.30E-01,0.00E+00
674,5.77E-01,6.21E-01,0.00E+00
675,4.83E-01,6.10E-01,0.00E+00
676,5.71E-01,6.23E-01,0.00E+00
677,6.07E-01,6.53E-01,0.00E+00
678,6.67E-01,6.13E-01,0.00E+00
679,5.55E-01,5.84E-01,0.00E+00
680,6.15E-01,6.04E-01,0.00E+00
681,5.55E-01,6.10E-01,0.00E+00
682,5.71E-01,5.99E-01,0.00E+00
683,5.55E-01,5.97E-01,0.00E+00
684,6.15E-01,6.01E-01,0.00E+00
685,6.41E-01,6.00E-01,0.00E+00
686,7.08E-01,6.17E-01,0.00E+00
687,5.77E-01,6.07E-01,0.00E+00
688,6.92E-01,6.45E-01,0.00E+00
689,5.93E-01,6.10E-01,0.00E+00
690,5.55E-01,5.97E-01,0.00E+00
691,7.73E-01,6.17E-01,0.00E+00
692,6.86E-01,6.07E-01,0.00E+00
693,5.99E-01,5.97E-01,0.00E+00
694,6.79E-01,6.23E-01,0.00E+00
695,7.84E-01,6.40E-01,0.00E+00
696,6.92E-01,6.53E-01,0.00E+00
697,7.18E-01,6.66E-01,0.00E+00
698,5.93E-01,6.36E-01,0.00E+00
699,6.29E-01,6.26E-01,0.00E+00
700,8.18E-01,6.57E-01,0.00E+00
701,6.29E-01,6.47E-01,0.00E+00
702,6.43E-01,6.49E-01,0.00E+00
703,6.41E-01,6.49E-01,0.00E+00
704,7.08E-01,6.36E-01,0.00E+00
705,6.54E-01,6.53E-01,0.00E+00
706,6.41E-01,6.10E-01,0.00E+00
707,6.43E-01,6.45E-01,0.00E+00
708,5.71E-01,6.28E-01,0.00E+00
709,5.58E-01,6.26E-01,0.00E+00
710,5.17E-01,6.23E-01,0.00E+00
711,5.71E-01,6.36E-01,0.00E+00
712,6.15E-01,6.36E-01,0.00E+00
713,7.08E-01,6.45E-01,0.00E+00
714,5.52E-01,6.32E-01,0.00E+00
715,6.43E-01,6.32E-01,0.00E+00
716,6.92E-01,6.79E-01,0.00E+00
717,5.93E-01,6.23E-01,0.00E+00
718,5.71E-01,6.23E-01,0.00E+00
719,6.15E-01,6.48E-01,0.00E+00
720,6.79E-01,6.36E-01,0.00E+00
721,5.42E-01,6.22E-01,0.00E+00
722,5.99E-01,6.49E-01,0.00E+00
723,5.55E-01,6.49E-01,0.00E+00
724,6.54E-01,6.36E-01,0.00E+00
725,6.76E-01,6.95E-01,0.00E+00
726,5.91E-01,6.57E-01,0.00E+00
727,7.27E-01,6.71E-01,0.00E+00
728,6.15E-01,6.57E-01,0.00E+00
729,6.29E-01,6.23E-01,0.00E+00
730,6.54E-01,6.23E-01,0.00E+00
731,6.54E-01,6.31E-01,0.00E+00
732,5.86E-01,6.28E-01,0.00E+00
733,5.71E-01,6.32E-01,0.00E+00
734,6.07E-01,6.43E-01,0.00E+00
735,6.07E-01,6.17E-01,0.00E+00
736,6.79E-01,6.53E-01,0.00E+00
737,6.19E-01,6.62E-01,0.00E+00
738,6.07E-01,6.26E-01,0.00E+00
739,5.48E-01,6.28E-01,0.00E+00
740,6.07E-01,6.23E-01,0.00E+00
741,6.15E-01,6.39E-01,0.00E+00
742,6.79E-01,6.75E-01,0.00E+00
743,6.19E-01,6.43E-01,0.00E+00
744,6.07E-01,6.26E-01,0.00E+00
745,6.32E-01,6.32E-01,0.00E+00
746,5.55E-01,6.26E-01,0.00E+00
747,6.79E-01,6.54E-01,0.00E+00
748,6.29E-01,6.32E-01,0.00E+00
749,6.43E-01,6.32E-01,0.00E+00
750,6.07E-01,6.32E-01,0.00E+00
751,6.92E-01,6.43E-01,0.00E+00
752,7.08E-01,6.20E-01,0.00E+00
753,6.92E-01,6.53E-01,0.00E+00
754,5.71E-01,6.20E-01,0.00E+00
755,6.76E-01,6.57E-01,0.00E+00
756,6.19E-01,6.79E-01,0.00E+00
757,7.21E-01,6.75E-01,0.00E+00
758,6.54E-01,6.61E-01,0.00E+00
759,6.54E-01,6.23E-01,0.00E+00
760,5.38E-01,6.32E-01,0.00E+00
761,5.91E-01,6.35E-01,0.00E+00
762,6.15E-01,6.41E-01,0.00E+00
763,6.32E-01,6.28E-01,0.00E+00
764,6.07E-01,6.62E-01,0.00E+00
765,5.71E-01,6.26E-01,0.00E+00
766,6.07E-01,6.43E-01,0.00E+00
767,6.15E-01,6.10E-01,0.00E+00
768,5.71E-01,6.26E-01,0.00E+00
769,6.15E-01,6.45E-01,0.00E+00
770,6.70E-01,6.62E-01,0.00E+00
771,6.79E-01,6.36E-01,0.00E+00
772,5.71E-01,6.10E-01,0.00E+00
773,6.15E-01,6.36E-01,0.00E+00
774,7.31E-01,6.75E-01,0.00E+00
775,7.31E-01,6.36E-01,0.00E+00
776,6.24E-01,6.32E-01,0.00E+00
777,6.68E-01,6.49E-01,0.00E+00
778,6.07E-01,6.39E-01,0.00E+00
779,6.83E-01,6.49E-01,0.00E+00
780,6.07E-01,6.26E-01,0.00E+00
781,6.68E-01,6.36E-01,0.00E+00
782,5.00E-01,6.36E-01,0.00E+00
783,5.77E-01,6.45E-01,0.00E+00
784,5.83E-01,6.45E-01,0.00E+00
785,5.93E-01,6.28E-01,0.00E+00
786,5.93E-01,6.28E-01,0.00E+00
787,5.36E-01,6.15E-01,0.00E+00
788,6.07E-01,6.32E-01,0.00E+00
789,6.79E-01,6.49E-01,0.00E+00
790,7.31E-01,6.58E-01,0.00E+00
791,6.65E-01,6.53E-01,0.00E+00
792,6.07E-01,6.43E-01,0.00E+00
793,6.68E-01,6.27E-01,0.00E+00
794,6.07E-01,6.39E-01,0.00E+00
795,5.67E-01,6.32E-01,0.00E+00
796,6.15E-01,6.23E-01,0.00E+00
797,6.92E-01,6.53E-01,0.00E+00
798,7.60E-01,6.45E-01,0.00E+00
799,6.54E-01,6.23E-01,0.00E+00
800,6.07E-01,6.22E-01,0.00E+00
801,6.68E-01,6.36E-01,0.00E+00
802,6.54E-01,6.56E-01,0.00E+00
803,6.06E-01,6.39E-01,0.00E+00
804,6.15E-01,6.49E-01,0.00E+00
805,5.36E-01,6.10E-01,0.00E+00
806,6.07E-01,6.40E-01,0.00E+00
807,6.65E-01,6.66E-01,0.00E+00
808,5.52E-01,6.10E-01,0.00E+00
809,6.92E-01,6.58E-01,0.00E+00
810,6.43E-01,6.45E-01,0.00E+00
811,6.79E-01,6.76E-01,0.00E+00
812,7.84E-01,6.36E-01,0.00E+00
813,6.07E-01,6.45E-01,0.00E+00
814,7.39E-01,6.43E-01,0.00E+00
815,6.57E-01,6.36E-01,0.00E+00
816,6.43E-01,6.49E-01,0.00E+00
817,6.65E-01,6.57E-01,0.00E+00
818,5.93E-01,6.32E-01,0.00E+00
819,5.71E-01,6.62E-01,0.00E+00
820,6.41E-01,6.18E-01,0.00E+00
821,6.92E-01,6.74E-01,0.00E+00
822,6.82E-01,5.92E-01,0.00E+00
823,6.92E-01,6.22E-01,0.00E+00
824,6.07E-01,5.97E-01,0.00E+00
825,5.71E-01,5.90E-01,0.00E+00
826,5.00E-01,5.73E-01,0.00E+00
827,6.07E-01,6.17E-01,0.00E+00
828,6.29E-01,5.84E-01,0.00E+00
829,6.54E-01,6.17E-01,0.00E+00
830,6.43E-01,6.62E-01,0.00E+00
831,5.77E-01,6.48E-01,0.00E+00
832,6.79E-01,6.35E-01,0.00E+00
833,6.07E-01,6.49E-01,0.00E+00
834,6.65E-01,6.41E-01,0.00E+00
835,6.07E-01,6.39E-01,0.00E+00
836,7.21E-01,6.70E-01,0.00E+00
837,6.29E-01,6.62E-01,0.00E+00
838,6.32E-01,6.32E-01,0.00E+00
839,6.65E-01,6.70E-01,0.00E+00
840,6.54E-01,6.32E-01,0.00E+00
841,7.03E-01,6.41E-01,0.00E+00
842,5.93E-01,6.54E-01,0.00E+00
843,6.29E-01,6.32E-01,0.00E+00
844,6.33E-01,6.41E-01,0.00E+00
845,6.43E-01,6.03E-01,0.00E+00
846,6.07E-01,6.32E-01,0.00E+00
847,6.43E-01,6.43E-01,0.00E+00
848,7.01E-01,6.66E-01,0.00E+00
849,6.32E-01,6.22E-01,0.00E+00
850,6.68E-01,6.40E-01,0.00E+00
851,6.15E-01,6.14E-01,0.00E+00
852,6.07E-01,6.43E-01,0.00E+00
853,6.07E-01,6.26E-01,0.00E+00
854,6.65E-01,6.66E-01,0.00E+00
855,5.52E-01,6.10E-01,0.00E+00
856,6.43E-01,6.39E-01,0.00E+00
857,6.43E-01,6.62E-01,0.00E+00
858,6.43E-01,6.18E-01,0.00E+00
859,7.31E-01,6.45E-01,0.00E+00
860,5.71E-01,6.23E-01,0.00E+00
861,6.07E-01,6.18E-01,0.00E+00
862,7.06E-01,6.49E-01,0.00E+00
863,6.54E-01,6.15E-01,0.00E+00
864,6.07E-01,6.26E-01,0.00E+00
865,6.43E-01,6.32E-01,0.00E+00
866,7.14E-01,6.62E-01,0.00E+00
867,5.93E-01,6.23E-01,0.00E+00
868,5.93E-01,6.18E-01,0.00E+00
869,7.06E-01,6.56E-01,0.00E+00
870,5.91E-01,6.33E-01,0.00E+00
871,5.71E-01,5.76E-01,0.00E+00
872,5.93E-01,5.99E-01,0.00E+00
873,6.41E-01,6.03E-01,0.00E+00
874,6.67E-01,6.45E-01,0.00E+00
875,6.65E-01,6.66E-01,0.00E+00
876,5.67E-01,6.18E-01,0.00E+00
877,7.06E-01,6.34E-01,0.00E+00
878,5.81E-01,6.40E-01,0.00E+00
879,6.43E-01,6.36E-01,0.00E+00
880,6.43E-01,6.67E-01,0.00E+00
881,6.43E-01,6.49E-01,0.00E+00
882,7.14E-01,6.45E-01,0.00E+00
883,6.54E-01,6.45E-01,0.00E+00
884,6.07E-01,6.36E-01,0.00E+00
885,6.07E-01,6.34E-01,0.00E+00
886,6.43E-01,6.23E-01,0.00E+00
887,6.29E-01,6.36E-01,0.00E+00
888,6.65E-01,6.36E-01,0.00E+00
889,6.43E-01,6.36E-01,0.00E+00
890,6.43E-01,6.23E-01,0.00E+00
891,5.00E-01,5.79E-01,0.00E+00
892,5.33E-01,5.99E-01,0.00E+00
893,6.54E-01,6.75E-01,0.00E+00
894,5.36E-01,6.36E-01,0.00E+00
895,5.93E-01,6.32E-01,0.00E+00
896,5.71E-01,6.23E-01,0.00E+00
897,6.32E-01,6.36E-01,0.00E+00
898,5.19E-01,5.95E-01,0.00E+00
899,5.36E-01,6.26E-01,0.00E+00
900,5.91E-01,6.31E-01,0.00E+00
901,5.77E-01,6.18E-01,0.00E+00
902,6.07E-01,6.43E-01,0.00E+00
903,6.15E-01,6.32E-01,0.00E+00
904,6.79E-01,6.75E-01,0.00E+00
905,5.91E-01,6.49E-01,0.00E+00
906,7.69E-01,6.58E-01,0.00E+00
907,5.71E-01,6.23E-01,0.00E+00
908,6.65E-01,6.62E-01,0.00E+00
909,6.67E-01,6.23E-01,0.00E+00
910,7.06E-01,6.36E-01,0.00E+00
911,6.41E-01,6.36E-01,0.00E+00
912,5.77E-01,6.02E-01,0.00E+00
913,6.15E-01,6.40E-01,0.00E+00
914,5.71E-01,6.20E-01,0.00E+00
915,7.80E-01,6.79E-01,0.00E+00
916,5.16E-01,5.97E-01,0.00E+00
917,6.15E-01,6.49E-01,0.00E+00
918,5.52E-01,5.97E-01,0.00E+00
919,5.91E-01,6.10E-01,0.00E+00
920,6.36E-01,6.49E-01,0.00E+00
921,5.91E-01,6.18E-01,0.00E+00
922,6.07E-01,6.18E-01,0.00E+00
923,6.15E-01,5.99E-01,0.00E+00
924,6.38E-01,6.13E-01,0.00E+00
925,6.54E-01,5.99E-01,0.00E+00
926,5.52E-01,5.98E-01,0.00E+00
927,5.50E-01,5.99E-01,0.00E+00
928,7.36E-01,6.39E-01,0.00E+00
929,6.54E-01,6.32E-01,0.00E+00
930,6.32E-01,6.18E-01,0.00E+00
931,6.65E-01,6.39E-01,0.00E+00
932,5.17E-01,6.36E-01,0.00E+00
933,6.43E-01,6.26E-01,0.00E+00
934,5.71E-01,6.35E-01,0.00E+00
935,7.31E-01,6.56E-01,0.00E+00
936,6.65E-01,6.66E-01,0.00E+00
937,6.67E-01,6.26E-01,0.00E+00
938,6.92E-01,6.36E-01,0.00E+00
939,5.77E-01,6.34E-01,0.00E+00
940,6.54E-01,6.31E-01,0.00E+00
941,6.07E-01,6.32E-01,0.00E+00
942,6.15E-01,6.16E-01,0.00E+00
943,6.07E-01,6.26E-01,0.00E+00
944,5.77E-01,6.08E-01,0.00E+00
945,7.31E-01,6.49E-01,0.00E+00
946,6.15E-01,6.08E-01,0.00E+00
947,5.71E-01,6.13E-01,0.00E+00
948,6.54E-01,6.30E-01,0.00E+00
949,5.52E-01,5.99E-01,0.00E+00
950,6.19E-01,6.23E-01,0.00E+00
951,7.73E-01,6.07E-01,0.00E+00
952,7.31E-01,5.99E-01,0.00E+00
953,5.36E-01,5.81E-01,0.00E+00
954,6.79E-01,6.26E-01,0.00E+00
955,5.58E-01,6.05E-01,0.00E+00
956,5.96E-01,6.13E-01,0.00E+00
957,5.71E-01,6.13E-01,0.00E+00
958,6.65E-01,6.34E-01,0.00E+00
959,6.62E-01,6.26E-01,0.00E+00
960,5.88E-01,5.95E-01,0.00E+00
961,6.07E-01,6.18E-01,0.00E+00
962,6.83E-01,6.39E-01,0.00E+00
963,5.91E-01,6.29E-01,0.00E+00
964,5.88E-01,6.40E-01,0.00E+00
965,5.36E-01,6.26E-01,0.00E+00
966,6.29E-01,6.36E-01,0.00E+00
967,6.07E-01,6.53E-01,0.00E+00
968,5.93E-01,6.26E-01,0.00E+00
969,6.65E-01,6.39E-01,0.00E+00
970,6.15E-01,6.23E-01,0.00E+00
971,6.54E-01,6.32E-01,0.00E+00
972,6.07E-01,6.32E-01,0.00E+00
973,5.93E-01,6.14E-01,0.00E+00
974,6.15E-01,6.21E-01,0.00E+00
975,6.67E-01,6.05E-01,0.00E+00
976,5.91E-01,6.20E-01,0.00E+00
977,5.71E-01,6.13E-01,0.00E+00
978,5.93E-01,5.88E-01,0.00E+00
979,5.50E-01,6.48E-01,0.00E+00
980,6.92E-01,6.26E-01,0.00E+00
981,8.22E-01,6.16E-01,0.00E+00
982,6.54E-01,6.05E-01,0.00E+00
983,6.92E-01,6.58E-01,0.00E+00
984,5.77E-01,6.66E-01,0.00E+00
985,6.79E-01,6.49E-01,0.00E+00
986,6.43E-01,6.43E-01,0.00E+00
987,7.08E-01,6.66E-01,0.00E+00
988,6.83E-01,6.34E-01,0.00E+00
989,7.69E-01,6.80E-01,0.00E+00
990,6.07E-01,6.49E-01,0.00E+00
991,5.71E-01,6.18E-01,0.00E+00
992,6.15E-01,6.18E-01,0.00E+00
993,5.88E-01,6.22E-01,0.00E+00
994,5.71E-01,6.13E-01,0.00E+00
995,6.07E-01,6.32E-01,0.00E+00
996,6.79E-01,6.56E-01,0.00E+00
997,5.77E-01,6.30E-01,0.00E+00
998,7.69E-01,6.88E-01,0.00E+00
999,6.43E-01,6.45E-01,0.00E+00
1000,7.31E-01,6.53E-01,0.00E+00
1001,5.86E-01,6.49E-01,0.00E+00
1002,6.85E-01,6.57E-01,0.00E+00
1003,6.67E-01,6.53E-01,0.00E+00
1004,6.54E-01,6.45E-01,0.00E+00
1005,6.54E-01,6.32E-01,0.00E+00
1006,6.07E-01,6.39E-01,0.00E+00
1007,6.29E-01,6.43E-01,0.00E+00
1008,7.56E-01,6.53E-01,0.00E+00
1009,6.92E-01,6.53E-01,0.00E+00
1010,6.07E-01,6.23E-01,0.00E+00
1011,5.67E-01,6.45E-01,0.00E+00
1012,6.07E-01,6.53E-01,0.00E+00
1013,6.07E-01,6.31E-01,0.00E+00
1014,6.15E-01,6.36E-01,0.00E+00
1015,6.07E-01,6.32E-01,0.00E+00
1016,5.33E-01,6.32E-01,0.00E+00
1017,5.71E-01,6.32E-01,0.00E+00
1018,5.77E-01,5.97E-01,0.00E+00
1019,7.21E-01,6.23E-01,0.00E+00
1020,5.38E-01,6.10E-01,0.00E+00
1021,5.71E-01,6.39E-01,0.00E+00
1022,5.91E-01,6.62E-01,0.00E+00
1023,7.08E-01,6.26E-01,0.00E+00
1024,5.91E-01,6.43E-01,0.00E+00
1025,5.38E-01,6.23E-01,0.00E+00
1026,5.71E-01,6.13E-01,0.00E+00
1027,7.08E-01,6.13E-01,0.00E+00
1028,5.58E-01,6.26E-01,0.00E+00
1029,4.64E-01,5.87E-01,0.00E+00
1030,6.15E-01,6.39E-01,0.00E+00
1031,5.36E-01,6.39E-01,0.00E+00
1032,6.29E-01,6.31E-01,0.00E+00
1033,5.36E-01,6.23E-01,0.00E+00
1034,6.43E-01,6.53E-01,0.00E+00
1035,5.77E-01,6.36E-01,0.00E+00
1036,6.83E-01,6.40E-01,0.00E+00
1037,6.79E-01,6.39E-01,0.00E+00
1038,5.36E-01,6.05E-01,0.00E+00
1039,6.92E-01,6.53E-01,0.00E+00
1040,4.64E-01,5.97E-01,0.00E+00
1041,6.43E-01,6.79E-01,0.00E+00
1042,7.27E-01,6.40E-01,0.00E+00
1043,6.15E-01,6.53E-01,0.00E+00
1044,6.07E-01,6.32E-01,0.00E+00
1045,4.83E-01,6.23E-01,0.00E+00
1046,5.38E-01,6.31E-01,0.00E+00
1047,5.36E-01,6.13E-01,0.00E+00
1048,5.91E-01,6.39E-01,0.00E+00
1049,6.06E-01,6.35E-01,0.00E+00
1050,6.64E-01,6.39E-01,0.00E+00
1051,5.16E-01,6.10E-01,0.00E+00
1052,5.77E-01,6.13E-01,0.00E+00
1053,5.00E-01,5.66E-01,0.00E+00
1054,6.29E-01,5.99E-01,0.00E+00
1055,6.25E-01,6.32E-01,0.00E+00
1056,6.29E-01,6.36E-01,0.00E+00
1057,5.00E-01,6.18E-01,0.00E+00
1058,6.79E-01,6.36E-01,0.00E+00
1059,5.71E-01,6.36E-01,0.00E+00
1060,5.36E-01,6.31E-01,0.00E+00
1061,7.08E-01,6.47E-01,0.00E+00
1062,5.71E-01,6.31E-01,0.00E+00
1063,5.36E-01,6.26E-01,0.00E+00
1064,5.71E-01,6.18E-01,0.00E+00
1065,5.38E-01,5.73E-01,0.00E+00
1066,5.71E-01,6.45E-01,0.00E+00
1067,5.36E-01,6.35E-01,0.00E+00
1068,5.93E-01,6.13E-01,0.00E+00
1069,5.80E-01,6.14E-01,0.00E+00
1070,5.67E-01,6.15E-01,0.00E+00
1071,5.55E-01,6.13E-01,0.00E+00
1072,5.71E-01,6.45E-01,0.00E+00
1073,4.83E-01,5.86E-01,0.00E+00
1074,5.61E-01,6.22E-01,0.00E+00
1075,5.38E-01,5.86E-01,0.00E+00
1076,5.50E-01,5.95E-01,0.00E+00
1077,5.93E-01,5.96E-01,0.00E+00
1078,5.55E-01,6.43E-01,0.00E+00
1079,5.36E-01,6.23E-01,0.00E+00
1080,5.38E-01,6.17E-01,0.00E+00
1081,5.00E-01,6.10E-01,0.00E+00
1082,6.29E-01,6.62E-01,0.00E+00
1083,5.19E-01,5.98E-01,0.00E+00
1084,5.55E-01,5.86E-01,0.00E+00
1085,6.15E-01,6.23E-01,0.00E+00
1086,5.77E-01,5.90E-01,0.00E+00
1087,6.03E-01,5.68E-01,0.00E+00
1088,5.19E-01,5.84E-01,0.00E+00
1089,6.67E-01,5.97E-01,0.00E+00
1090,7.50E-01,6.16E-01,0.00E+00
1091,6.97E-01,6.00E-01,0.00E+00
1092,5.91E-01,5.99E-01,0.00E+00
1093,6.15E-01,5.86E-01,0.00E+00
1094,6.41E-01,6.26E-01,0.00E+00
1095,7.39E-01,5.86E-01,0.00E+00
1096,5.55E-01,5.86E-01,0.00E+00
1097,5.77E-01,6.00E-01,0.00E+00
1098,7.87E-01,6.35E-01,0.00E+00
1099,6.07E-01,5.99E-01,0.00E+00
1100,6.79E-01,6.45E-01,0.00E+00
1101,6.54E-01,6.22E-01,0.00E+00
1102,6.29E-01,6.49E-01,0.00E+00
1103,5.77E-01,6.26E-01,0.00E+00
1104,6.65E-01,6.74E-01,0.00E+00
1105,5.93E-01,6.20E-01,0.00E+00
1106,6.79E-01,6.45E-01,0.00E+00
1107,5.55E-01,6.43E-01,0.00E+00
1108,6.65E-01,6.49E-01,0.00E+00
1109,5.71E-01,6.18E-01,0.00E+00
1110,5.93E-01,6.23E-01,0.00E+00
1111,5.52E-01,6.31E-01,0.00E+00
1112,6.67E-01,6.70E-01,0.00E+00
1113,6.43E-01,6.36E-01,0.00E+00
1114,5.77E-01,6.26E-01,0.00E+00
1115,5.52E-01,6.26E-01,0.00E+00
1116,4.83E-01,6.04E-01,0.00E+00
1117,5.93E-01,6.10E-01,0.00E+00
1118,5.71E-01,6.49E-01,0.00E+00
1119,5.17E-01,6.26E-01,0.00E+00
1120,5.77E-01,6.58E-01,0.00E+00
1121,6.15E-01,6.58E-01,0.00E+00
1122,5.00E-01,6.23E-01,0.00E+00
1123,5.88E-01,6.58E-01,0.00E+00
1124,5.62E-01,6.46E-01,0.00E+00
1125,5.36E-01,6.34E-01,0.00E+00
1126,5.93E-01,5.99E-01,0.00E+00
1127,5.77E-01,6.32E-01,0.00E+00
1128,5.71E-01,6.30E-01,0.00E+00
1129,5.52E-01,6.23E-01,0.00E+00
1130,5.55E-01,6.16E-01,0.00E+00
1131,6.97E-01,6.32E-01,0.00E+00
1132,6.07E-01,6.26E-01,0.00E+00
1133,6.67E-01,6.13E-01,0.00E+00
1134,5.36E-01,6.40E-01,0.00E+00
1135,5.71E-01,6.40E-01,0.00E+00
1136,5.17E-01,6.39E-01,0.00E+00
1137,5.71E-01,6.26E-01,0.00E+00
1138,5.52E-01,6.36E-01,0.00E+00
1139,6.15E-01,6.13E-01,0.00E+00
1140,5.77E-01,6.02E-01,0.00E+00
1141,5.36E-01,6.57E-01,0.00E+00
1142,5.71E-01,6.08E-01,0.00E+00
1143,5.36E-01,6.18E-01,0.00E+00
1144,5.16E-01,5.72E-01,0.00E+00
1145,5.33E-01,6.18E-01,0.00E+00
1146,5.38E-01,6.26E-01,0.00E+00
1147,5.19E-01,6.05E-01,0.00E+00
1148,6.29E-01,6.26E-01,0.00E+00
1149,5.00E-01,5.95E-01,0.00E+00
1150,5.52E-01,6.18E-01,0.00E+00
1151,5.36E-01,6.05E-01,0.00E+00
1152,6.07E-01,6.26E-01,0.00E+00
1153,5.00E-01,5.99E-01,0.00E+00
1154,5.55E-01,6.26E-01,0.00E+00
1155,7.08E-01,6.48E-01,0.00E+00
1156,6.29E-01,6.36E-01,0.00E+00
1157,5.33E-01,6.13E-01,0.00E+00
1158,5.71E-01,6.39E-01,0.00E+00
1159,5.77E-01,6.24E-01,0.00E+00
1160,5.00E-01,6.18E-01,0.00E+00
1161,6.15E-01,6.49E-01,0.00E+00
1162,5.55E-01,6.31E-01,0.00E+00
1163,5.52E-01,6.44E-01,0.00E+00
1164,5.71E-01,6.13E-01,0.00E+00
1165,6.41E-01,6.28E-01,0.00E+00
1166,6.07E-01,6.35E-01,0.00E+00
1167,5.71E-01,6.23E-01,0.00E+00
1168,5.38E-01,6.10E-01,0.00E+00
1169,6.67E-01,6.10E-01,0.00E+00
1170,6.29E-01,6.58E-01,0.00E+00
1171,6.15E-01,6.10E-01,0.00E+00
1172,5.55E-01,6.18E-01,0.00E+00
1173,5.71E-01,6.23E-01,0.00E+00
1174,4.64E-01,6.18E-01,0.00E+00
1175,5.77E-01,6.08E-01,0.00E+00
1176,5.99E-01,6.23E-01,0.00E+00
1177,5.61E-01,6.15E-01,0.00E+00
1178,5.83E-01,6.45E-01,0.00E+00
1179,5.93E-01,6.30E-01,0.00E+00
1180,5.17E-01,6.49E-01,0.00E+00
1181,5.71E-01,6.32E-01,0.00E+00
1182,5.77E-01,6.40E-01,0.00E+00
1183,5.29E-01,6.26E-01,0.00E+00
1184,4.81E-01,6.13E-01,0.00E+00
1185,5.19E-01,5.95E-01,0.00E+00
1186,5.00E-01,5.99E-01,0.00E+00
1187,5.17E-01,6.26E-01,0.00E+00
1188,5.38E-01,6.18E-01,0.00E+00
1189,5.36E-01,6.43E-01,0.00E+00
1190,5.00E-01,5.99E-01,0.00E+00
1191,5.58E-01,6.02E-01,0.00E+00
1192,6.15E-01,6.05E-01,0.00E+00
1193,5.36E-01,6.18E-01,0.00E+00
1194,5.52E-01,6.18E-01,0.00E+00
1195,5.36E-01,6.05E-01,0.00E+00
1196,5.16E-01,5.95E-01,0.00E+00
1197,5.52E-01,5.97E-01,0.00E+00
1198,5.88E-01,6.14E-01,0.00E+00
1199,5.55E-01,5.83E-01,0.00E+00
1200,5.93E-01,6.23E-01,0.00E+00
1201,5.38E-01,6.26E-01,0.00E+00
1202,5.61E-01,6.22E-01,0.00E+00
1203,5.38E-01,5.95E-01,0.00E+00
1204,5.17E-01,6.22E-01,0.00E+00
1205,3.93E-01,5.93E-01,0.00E+00
